,public_client_id,taxa_Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium,taxa_Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Collinsella,taxa_Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Eggerthellaceae.Adlercreutzia,taxa_Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides,taxa_Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Marinifilaceae.Odoribacter,taxa_Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae.Alistipes,taxa_Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Tannerellaceae.Parabacteroides,taxa_Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Christensenellaceae.Christensenellaceae_R-7_group,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Christensenellaceae.nan,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae_1.Clostridium_sensu_stricto_1,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales_vadinBB60_group.nan,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Family_XIII.Family_XIII_AD3011_group,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Family_XIII.Family_XIII_UCG-001,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Family_XIII.nan,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Agathobacter,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Anaerostipes,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Coprococcus_1,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Coprococcus_3,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Dorea,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Fusicatenibacter,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.GCA-900066575,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnoclostridium,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospira,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospiraceae_FCS020_group,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospiraceae_ND3007_group,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospiraceae_NK4A136_group,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospiraceae_UCG-001,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospiraceae_UCG-004,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospiraceae_UCG-010,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Marvinbryantia,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Roseburia,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.nan,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Intestinibacter,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Romboutsia,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Anaerotruncus,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Butyricicoccus,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Candidatus_Soleaferrea,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.DTU089,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Faecalibacterium,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Flavonifractor,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.GCA-900066225,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Intestinimonas,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Negativibacillus,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Oscillibacter,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Oscillospira,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminiclostridium_5,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminiclostridium_9,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcaceae_NK4A214_group,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcaceae_UCG-002,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcaceae_UCG-003,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcaceae_UCG-004,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcaceae_UCG-005,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcaceae_UCG-013,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus_1,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus_2,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Subdoligranulum,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.UBA1819,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.nan,taxa_Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Erysipelatoclostridium,taxa_Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Erysipelotrichaceae_UCG-003,taxa_Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Holdemania,taxa_Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.nan,taxa_Bacteria.Firmicutes.Negativicutes.Selenomonadales.Acidaminococcaceae.Phascolarctobacterium,taxa_Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae.Bilophila,taxa_Bacteria.Proteobacteria.Gammaproteobacteria.Betaproteobacteriales.Burkholderiaceae.Parasutterella,taxa_Bacteria.Verrucomicrobia.Verrucomicrobiae.Verrucomicrobiales.Akkermansiaceae.Akkermansia
2478,01927185,0,21,49,45350,3,3972,6,105,232,15,0,0,289,75,0,4492,628,4058,0,0,599,557,413,1866,10188,78,209,4850,2168,1328,116,219,3133,2676,0,0,43,2058,0,4,26511,81,43,239,365,331,133,275,578,387,512,1240,79,110,747,653,2180,987,136,587,26,693,52,0,2516,0,1995,14
2479,01928006,143,0,313,37626,0,1683,7105,246,231,111,456,28,145,94,161,3615,516,8360,0,1794,3525,3125,66,937,1699,132,386,2962,2697,358,216,80,1528,10468,34,203,83,570,34,76,17105,256,211,184,177,1501,132,652,622,2661,671,0,250,206,1734,2644,0,2310,52,2032,158,246,100,97,0,0,343,847
2480,01928201,2874,4000,89,45894,280,3610,5124,240,257,127,31,16,129,57,9,8407,5838,21969,668,1725,18,9196,111,5647,1100,99,983,298,26,93,106,284,118,15326,562,297,0,716,63,35,13782,1472,14,311,230,284,360,824,855,115,146,132,368,163,368,19,30,1485,39,475,448,66,98,22,2195,364,121,0
2481,01928967,0,1894,3122,53,0,0,0,9,6952,321,9,53,1005,0,1641,1947,19391,21494,0,0,587,16,16,8905,53,12,0,366,38,0,0,1331,4763,13204,0,54,0,0,0,11,40,0,429,0,71,0,0,513,0,16,337,0,2091,0,11990,627,12,21422,66,4829,288,0,87,308,5533,0,0,1045
2482,01929506,574,0,0,65165,1220,2499,5439,26,0,0,0,0,0,0,52,0,4067,20599,0,0,2785,0,28,7212,133,0,0,0,0,0,141,0,171,8166,43,72,149,598,35,0,3163,1347,24,186,0,1396,0,245,511,0,0,0,332,9,0,0,7,0,274,107,288,0,48,34,0,518,0,624
2483,01929517,341,257,23,8537,124,907,306,188,1505,33,0,88,16,20,0,855,136,1717,112,174,354,500,23,250,532,12,673,473,854,159,46,57,451,1650,27,0,0,469,5,15,7824,0,6,54,20,54,0,90,178,930,669,194,0,345,739,1701,558,1915,36,748,11,297,10,0,296,0,51,158
2484,01930116,13235,878,0,20623,0,102,0,6128,0,0,0,0,28,0,0,15267,4858,12073,0,1605,2792,4493,79,1498,1495,520,1393,1188,114,73,0,67,788,9597,180,56,0,318,7,0,12900,98,0,83,0,127,74,4936,207,0,0,91,118,29,1194,1276,0,2615,0,42,408,2059,25,30,1082,0,187,0
2485,01930547,0,1808,178,161161,920,8991,11100,403,1839,151,0,72,416,113,0,10974,4394,17296,0,0,5373,1977,180,12615,891,6,650,1125,0,1743,474,320,9743,11436,0,0,19,1764,47,47,30740,871,10,292,465,1457,0,3059,1328,644,697,0,583,321,2102,0,0,3199,318,2524,510,3254,176,51,1895,0,0,123
2486,01930731,737,3703,122,51689,462,148,2706,226,82,71,0,0,412,0,145,1165,2249,10161,714,3500,2947,1035,0,2844,0,36,88,442,0,593,633,0,1925,7888,36,304,15,710,34,23,16678,512,4,43,57,436,0,282,39,360,1136,0,421,6,276,1532,5038,4284,31,1213,18,351,53,35,0,376,2028,81
2487,01930960,3854,1046,56,77754,1076,4945,4168,126,6985,82,1766,230,154,23,7,9492,928,2962,204,813,605,567,182,3600,9816,138,869,781,3646,2010,316,56,4099,2900,566,207,9,2953,30,25,44343,103,12,205,8,528,221,277,431,1747,2380,1508,75,1685,705,8522,3887,23623,35,7285,17,604,91,0,1243,688,120,874
2488,01931849,68,2686,896,135051,1765,68522,11528,11753,14103,3732,2001,8901,2424,369,1838,2220,10492,23383,1167,5320,4765,6295,1096,12836,5653,131,1590,5699,603,714,909,637,14017,42781,398,1621,213,1763,166,417,54235,4279,605,4882,710,2684,4222,3089,5882,9400,6528,321,2145,3306,4437,34587,19064,4188,317,8622,3840,12629,175,699,4301,822,9388,2289
2489,01931862,35,0,168,25509,183,227,856,1381,7,16,126,0,187,30,172,1754,1898,22968,0,0,2298,1566,7,2464,5336,0,496,28,264,524,335,0,1231,8542,13,433,25,735,72,93,15709,439,51,187,0,818,20,2966,404,237,1036,235,290,335,2673,1964,11915,1115,85,3450,69,1686,0,99,0,0,0,1424
2490,01931898,42578,3228,302,74530,180,8016,7028,257,149,71,0,1222,278,70,633,6479,2525,16485,0,152,10004,4714,314,2948,3481,9,0,1900,817,146,628,17,2485,6920,401,67,425,862,188,156,18636,939,63,725,1546,2576,24,3181,2842,2445,6940,0,1158,90,523,0,7408,12417,1139,2834,1124,0,275,609,482,560,334,4548
2491,01932120,146,410,0,31373,0,2189,941,442,0,0,0,0,6,0,151,1984,87,3895,0,0,0,0,0,6236,820,0,0,0,0,0,184,0,0,1447,172,0,414,171,38,137,0,3582,160,40,110,1735,0,2150,821,0,0,0,182,0,316,0,0,0,571,474,324,0,0,28,0,0,0,0
2492,01932233,450,1577,8,14221,216,2102,4794,471,1372,66,856,267,217,49,98,13165,1876,13181,1020,390,2491,7756,58,1587,2588,23,899,3332,526,265,107,351,4015,5976,927,323,49,488,21,68,9315,116,10,81,170,114,13,1859,128,657,1858,525,272,1180,385,3220,8048,3925,29,1906,22,486,27,18,1661,187,655,1633
2493,01932384,399,1179,26,15637,610,3995,3536,42,276,161,93,2558,631,200,716,10370,5158,19805,0,987,3192,5640,84,2163,1775,442,122,1990,992,414,589,0,2220,12908,496,8,21,365,129,168,11907,105,73,283,0,623,39,2725,329,2525,1922,56,415,656,766,759,8637,3073,94,4533,86,672,150,26,0,437,115,121
2494,01932611,2698,19,125,36495,0,657,1046,444,27,16,808,0,178,0,257,12105,6182,16409,0,1759,4403,2355,0,1274,7080,0,1459,1398,32,87,331,28,635,8395,106,356,16,607,57,6,29566,987,10,52,0,1617,71,239,892,221,14,423,535,18,303,2520,18621,1204,16,3543,244,2496,41,164,0,0,9,933
2495,01932693,182,1631,475,53002,1217,8403,2782,1202,2995,61,115,131,279,151,17,11711,3316,23906,1044,2419,3300,2730,754,2546,12217,589,2331,4559,1970,962,795,476,10824,19822,521,475,31,1101,34,27,43909,118,75,71,316,467,98,1389,453,658,2668,1756,551,747,1626,21364,7927,11595,66,2932,212,4185,81,48,2032,251,3287,1100
2496,01933291,45731,56,1048,49951,64,4689,224,2407,5114,379,50,278,1510,168,495,8789,10121,32876,1742,5806,5773,6137,120,3788,4889,849,435,1666,316,58,123,477,3398,18519,371,824,468,852,353,589,15021,1498,387,314,1912,3323,13,7608,1430,237,17438,43,1771,118,893,8449,273,20469,1673,8915,700,4275,334,87,75,23,148,104
2497,01933544,0,0,261,29151,0,2961,1913,125,0,0,0,0,128,9,130,2998,123,5145,0,747,0,687,43,1656,450,70,0,137,41,0,35,523,1553,3370,5,19,314,1061,94,90,4638,189,192,254,102,640,46,1066,197,34,3318,0,219,139,549,331,3184,0,633,1202,157,0,0,211,1213,0,0,0
2498,01934177,2803,830,255,45028,214,2040,2769,57,109,14,0,18,29,79,20,6715,806,4917,0,1219,1302,381,21,1362,2009,0,219,720,47,0,76,0,2915,4440,25,208,15,699,11,16,11710,271,5,295,94,297,179,286,487,0,0,0,177,5,236,999,4093,2194,84,663,39,732,149,25,815,342,2085,26
2499,01934222,23,224,0,84073,295,2665,2562,1030,1015,25,2981,54,173,79,106,0,511,32959,0,171,0,1580,1266,8519,503,1174,181,3702,0,0,267,30,2271,35600,148,0,11,479,51,40,4040,1225,23,662,606,468,1632,849,1987,43,0,0,900,260,34,4149,0,0,191,2622,14849,0,227,1770,1472,0,0,7370
2500,01935031,3,3568,119,24026,1367,5680,2002,407,2553,180,108,1558,414,76,32,8108,2546,4273,560,943,2401,2129,28,1603,2756,218,952,179,265,297,163,287,903,6139,0,457,16,507,27,116,3602,55,181,127,400,178,0,675,298,2053,3951,1849,364,1614,1014,4167,8104,5707,168,5352,252,0,18,32,1248,34,0,2662
2501,01935181,0,318,69,53210,571,6690,1043,341,266,17,4,32,19,0,4,2736,478,2129,48,184,406,598,16,1968,4858,14,463,57,601,2123,371,21,2916,2124,9,0,43,490,43,18,53283,209,11,533,8,650,883,288,474,209,79,0,0,55,503,0,2165,2474,225,835,30,0,77,0,0,0,2547,0
2502,01935644,1372,175,63,99053,0,2433,0,4564,214,0,645,0,2,0,16,39559,2791,7843,267,1097,2010,2635,1161,6580,45328,552,771,7453,3344,4314,90,212,3428,10394,718,387,16,4150,8,26,66796,215,6,157,0,268,122,1051,1190,1099,482,1349,78,96,1900,5615,3339,16673,144,362,92,1293,317,58,0,682,4743,0
2503,01935829,187,0,0,84414,0,0,0,281,169,0,10,0,0,0,0,12641,1759,13427,282,0,1944,928,178,15666,3606,0,0,800,0,405,569,0,9680,11209,123,24,120,752,12,33,11187,1494,0,168,2878,1587,179,509,1134,0,0,133,227,0,1764,1778,0,0,291,102,181,0,359,107,0,1595,0,0
2504,01935930,265,249,0,66609,0,1797,826,2224,215,10,10,5,101,0,0,2304,638,3806,195,1272,177,683,79,2530,7493,95,80,6555,0,1389,343,106,1069,1975,565,370,2,849,19,8,26394,414,0,95,188,100,153,175,477,54,248,757,26,71,603,2237,175,3644,151,486,59,1334,72,6,1971,178,0,0
2505,01936132,3458,3368,295,61647,506,9310,6051,486,2955,601,146,66,369,195,428,18496,11040,22439,1175,4010,6000,6301,293,5464,6407,566,1720,6235,1819,1153,1222,726,3984,18902,393,504,39,5979,65,39,45134,360,14,196,97,776,384,2371,1716,872,1301,1116,835,1084,1116,27628,0,11317,124,5338,457,8191,140,183,0,819,7366,703
2506,01936362,349,492,54,97421,0,1341,2176,44,12,0,205,0,0,0,0,2868,192,3572,82,0,744,532,14,11350,6467,0,0,99,68,0,617,0,949,2283,49,60,5,736,5,17,17467,354,0,89,484,152,0,169,306,0,9,0,20,0,80,17,0,0,31,22,0,444,83,6,1853,225,41,9
2507,01936970,157,140,68,34862,571,2377,1596,54,3792,67,41,307,85,18,0,10951,364,694,218,86,113,1182,92,1562,6288,48,785,1948,2158,985,389,0,824,6996,61,0,20,561,7,0,12176,55,0,206,5,212,0,43,184,917,1162,801,30,690,617,5076,1317,1395,47,578,0,541,52,123,1189,282,62,0
2508,01937405,133,0,265,23636,235,6085,1125,177,101,40,258,28,231,31,74,2428,769,4544,0,647,2033,1948,23,1246,1516,166,74,591,173,161,143,100,2499,6229,122,927,92,179,7,16,5814,52,43,56,35,161,4,91,305,41,429,717,249,1094,381,2217,3164,12095,72,1920,55,211,16,24,0,136,456,1702
2509,01937792,6,6722,903,100673,893,18396,3744,3085,4880,537,98,342,800,93,375,1715,1491,6080,0,1092,246,788,262,3413,4567,13,14,1159,545,18,308,400,5083,6857,74,328,1885,120,231,611,14662,622,1156,1786,810,286,35,1815,406,10730,14295,3443,1304,6435,523,2453,9636,7840,339,8736,239,2333,499,99,5745,2240,1642,10533
2510,01937921,2252,1577,220,20888,177,222,883,1258,7,29,388,6,45,0,48,4698,2441,15988,418,449,1488,1042,141,1685,6124,121,0,974,1272,913,327,146,1552,4812,118,118,57,1459,49,69,16004,346,0,294,208,622,166,156,65,0,562,0,0,14,1113,0,3778,5043,191,1947,539,0,65,10,210,152,0,753
2511,01938133,26,207,0,30358,360,269,1582,25,5,0,6,0,12,8,0,8900,139,2723,100,0,983,152,31,1667,4001,0,0,2732,0,542,375,19,478,2748,30,100,25,332,0,0,5544,293,0,137,112,268,86,86,205,0,177,0,100,31,150,0,362,1077,45,695,60,0,185,13,1343,0,0,54
2512,01938606,2171,1210,154,88862,1297,11351,10134,190,376,128,1181,111,134,53,56,15993,7285,12053,433,894,1916,2800,48,4918,3098,97,15,2014,28,456,983,297,7245,7605,18,334,94,1912,22,86,21601,639,80,808,111,1142,442,833,371,959,1647,1236,288,686,1377,11389,5915,6090,99,2589,31,2171,87,49,4078,687,76,973
2513,01939058,26,2784,315,83510,6,5749,1583,2709,17704,804,0,1071,341,178,409,9510,3864,23025,661,1348,2891,4103,351,2864,3295,620,1505,7156,3554,3201,915,1529,6539,20277,66,110,12,6500,66,50,72458,50,11,324,194,394,396,516,339,5388,6384,2294,419,1636,5316,35529,9617,6477,55,4770,647,772,114,7,0,13,1947,4277
2514,01939189,50,1600,184,77047,1785,17056,8607,861,1938,468,11,345,302,162,171,2022,3695,18632,638,1619,5383,2578,555,5802,4094,204,2789,4723,0,0,985,696,2435,18699,67,20,244,2123,228,2612,29474,585,76,1231,1251,1679,1186,2090,2550,135,5980,148,671,1732,2661,2022,7174,3342,1164,5191,618,5988,206,104,7511,171,5750,4218
2515,01939555,3417,3310,207,67948,697,5366,4864,721,1362,189,25,0,531,78,116,15887,6881,37877,0,3614,2155,4121,0,6210,5958,22,22,918,1638,941,270,0,5534,20228,462,2398,49,1757,140,8,19391,1232,49,230,14,1053,90,642,1330,384,2690,0,1003,511,1581,974,83,10322,329,3780,819,7638,274,288,1984,368,12,21
2516,01940575,981,0,0,14178,0,0,0,245,0,0,128,0,0,0,0,835,3496,8602,0,0,330,0,11,7652,3305,0,0,4785,0,991,0,0,2075,2885,105,0,0,978,0,0,12,541,0,0,0,0,0,116,905,0,0,0,0,0,212,209,0,0,0,0,1126,0,126,12,0,0,0,0
2517,01940618,7442,1777,0,14308,0,42,35,43804,0,0,0,0,0,0,0,2787,466,29100,445,8047,543,0,27,3489,0,280,0,613,0,301,0,89,0,23319,218,0,0,2474,0,0,3237,100,0,7,0,64,0,201,18,3,22,0,0,17,0,0,0,0,115,43,6531,0,55,128,0,0,0,0
2518,01941086,90,254,75,24881,161,6005,411,380,2833,8,463,20,200,71,0,6835,2745,9019,427,832,2521,2214,192,707,1769,140,1493,4020,343,338,39,1320,5320,5796,816,271,0,1260,0,0,12722,29,0,49,130,62,52,231,149,599,2134,538,413,771,250,6718,6045,2140,56,2119,12,5971,64,19,254,511,280,1064
2519,01941134,490,5463,116,31149,1281,3550,4315,10529,1256,193,0,844,260,0,164,2103,2733,20572,694,26,5701,1928,71,2149,4954,280,638,2208,1511,49,124,1289,3509,15677,28,0,49,716,31,64,6427,36,38,178,566,357,15,279,473,363,6757,347,251,3048,136,10890,3251,4087,39,1180,40,6,79,58,1150,219,59,0
2520,01941857,1610,1868,577,27528,812,1143,4011,200,2478,187,219,68,385,108,66,6893,2233,19986,1446,1478,3565,1248,174,4340,9027,1155,2856,3954,3072,1604,631,286,8992,9456,19,312,26,2509,35,74,34752,220,33,249,578,370,338,302,504,1789,1624,1567,455,1212,1880,6091,3240,9815,45,3715,201,858,105,19,254,239,104,305
2521,01942853,2678,1024,0,124305,0,15500,24390,309,21,33,39,234,46,19,64,0,1646,12961,0,0,0,0,63,11077,444,42,0,382,0,0,601,0,9358,6791,89,54,210,520,47,181,2299,2480,28,541,0,4993,1188,1027,1335,0,0,0,153,49,811,0,0,292,661,2623,10,0,208,40,0,10,10933,256
2522,01943712,8020,5448,294,2757,133,290,244,1510,3457,275,18463,147,1359,115,419,9127,5002,10951,117,0,4646,7871,483,876,2046,271,2188,2414,169,0,27,907,1594,15322,4676,9230,6,758,91,123,1521,322,538,36,40,187,28,4051,361,887,936,0,748,1341,153,5521,8044,2607,86,6170,98,1631,19,75,1386,27,61,190
2523,01944942,15781,3472,455,36628,8164,10226,9288,2626,25489,4795,282,5472,856,253,612,1279,3250,11268,1243,766,1374,1242,44,1909,12276,494,66,617,264,58,155,1311,2715,15443,248,754,486,646,76,124,14477,139,883,854,447,483,37,1263,723,8274,9619,234,606,4637,966,2616,5948,6684,378,11705,61,2826,73,828,5486,644,208,5335
2524,01945223,736,311,30,16962,411,6803,1628,55,1592,71,8,1824,122,16,5,2741,1356,4019,291,377,262,734,60,899,2126,236,182,6782,1821,724,236,383,7743,5506,64,0,17,679,15,43,11422,21,52,39,0,391,174,272,299,3202,4369,644,70,473,835,1425,495,1371,28,917,106,331,11,0,1710,38,224,815
2525,01945487,5,8203,305,7152,74,528,247,22133,735,111,6810,18,294,44,960,7438,1811,30103,1312,5300,2074,6047,16,2833,1039,35,117,247,1767,0,16,27,557,16489,12972,348,0,51,102,259,19183,25,72,87,310,59,0,4966,84,170,904,53,1201,153,1037,7771,7119,9815,30,1606,213,0,43,128,876,29,262,1729
2526,01945564,1255,1924,0,38437,1017,5999,2932,2112,704,59,11,6,192,111,149,20058,1052,13295,1182,210,9325,3782,92,4869,1229,126,236,455,310,639,226,347,4926,7033,60,65,45,2242,22,69,18498,844,0,735,631,1329,1298,1551,261,1676,2433,708,689,234,788,4972,5319,1231,40,5146,260,1567,84,129,0,1210,177,643
2527,01946056,974,128,478,11301,0,1805,851,217,393,59,300,116,131,39,38,9697,1245,6123,0,478,702,817,56,213,2811,79,838,1273,319,92,59,166,2996,3148,760,299,24,366,26,34,10461,102,5,205,127,174,43,256,158,162,1148,115,140,16,282,197,0,4990,22,8355,184,158,84,0,319,0,0,0
2528,01946852,3165,0,0,3969,158,745,601,605,3959,331,0,18,419,0,358,0,236,2697,0,0,0,0,112,1183,15,0,0,0,0,0,0,17,70,4487,173,57,19,89,18,1432,0,242,163,275,215,455,0,19972,120,1095,395,0,425,3423,8,286,0,744,540,3835,700,4654,0,34,548,0,348,3938
2529,01947733,86,209,449,109957,1152,5718,7436,499,2784,148,54,480,572,97,104,10192,1104,11372,390,1238,1287,2601,117,2670,4782,144,297,2758,623,696,308,839,12037,11843,0,1432,239,1673,70,154,30036,105,86,683,111,622,245,1474,580,4022,6237,510,488,2185,1965,20918,10572,5769,107,3986,12,19,131,44,4695,0,0,1272
2530,01948018,32,643,1410,100971,896,19835,3902,8699,8282,2960,477,2249,2175,229,952,895,6571,39397,100,981,15390,2944,143,3699,687,3366,212,2208,586,389,33,12101,7451,27202,44,1681,260,4169,161,89,20009,1522,862,1347,1121,1753,1835,1529,1912,11812,18527,0,1651,16581,13158,21797,26950,26752,531,16922,1089,6624,166,1408,7207,297,5763,4
2531,01948580,19146,1432,139,8524,648,3049,3561,454,5511,77,208,2024,235,118,24,8837,1437,15443,1260,779,2397,979,205,1535,4756,671,1683,10663,2018,472,220,434,2192,10595,0,143,31,2096,100,53,54407,0,46,150,31,714,61,229,848,3819,6288,836,424,8502,1151,2757,9743,2076,41,6205,0,7,35,3,0,375,52,3052
2532,01948634,482,0,0,15305,83,1244,184,155,0,0,0,0,57,20,46,26428,2176,4603,371,1451,3322,1986,55,753,0,0,0,137,0,0,33,21,3419,10818,0,27,0,457,0,14,2667,168,0,37,192,150,0,167,196,234,370,0,0,35,99,0,1429,0,43,1741,110,652,38,26,775,272,521,281
2533,01949838,7978,137,0,65556,123,525,430,3964,0,0,0,0,53,0,0,6665,3758,4440,0,742,1956,1563,50,929,9040,43,342,647,1988,561,328,233,1225,5204,49,0,0,3097,0,0,21845,245,0,0,0,20,0,80,0,0,0,0,0,0,2212,630,17,175,105,0,23,8053,0,53,0,78,0,0
2534,01950342,0,0,0,31300,756,1160,7761,93,127,27,0,0,0,72,9,4843,2303,4487,0,0,1320,713,41,5091,2096,0,0,1638,345,1079,385,7,569,3094,97,7,53,960,10,0,13309,456,9,43,205,302,0,1159,227,0,32,0,90,6,190,12,1719,3707,54,312,79,1073,168,118,3816,681,0,2293
2535,01951263,65,1240,64,14845,641,2147,3813,1367,1810,126,1946,263,348,161,0,8831,2774,8432,819,1322,3874,2873,207,2598,6288,519,911,1707,1369,930,576,2412,2646,15862,108,568,11,1334,32,36,28216,162,90,564,229,288,75,321,716,425,3008,890,0,2597,1090,8226,2677,8907,31,2095,133,4081,77,28,2159,139,1930,125
2536,01951814,0,0,0,88150,376,0,2998,170,0,0,12,0,0,253,4,5211,271,8087,0,0,5705,959,0,6829,370,0,206,46,244,32,822,160,1081,9860,404,73,418,196,0,0,290,5616,20,842,0,7139,0,406,4408,0,0,109,68,0,59,0,0,4923,4042,144,317,392,381,158,0,0,0,0
2537,01952180,912,5142,373,93279,286,9459,3431,1289,2174,299,2073,89,486,178,104,48215,3866,15700,2596,2406,5726,6140,250,3002,4004,519,2089,1931,478,654,692,405,26747,15919,156,616,33,2887,79,126,45969,189,21,307,759,998,182,1834,1466,3203,5803,676,966,3187,1543,2108,22024,14619,227,6772,398,723,113,292,2172,1057,3919,569
2538,01952330,1600,1623,112,59683,629,5594,3193,263,5185,117,27,156,559,153,72,24710,1512,12296,817,866,3701,4049,141,3433,5090,203,1548,3374,3987,617,751,233,6812,13756,56,279,44,1012,53,73,39142,169,62,406,385,357,119,700,298,1407,3340,1640,580,2597,808,16227,9436,10385,127,5405,11,1469,101,6,2603,703,2882,511
2539,01953116,4266,3601,59,23149,872,4448,5062,369,643,147,0,33,349,93,45,11058,2181,12202,630,1281,6036,2097,223,6371,445,438,260,6299,211,454,290,449,8770,14344,142,336,7,725,19,30,19183,108,13,47,45,555,61,2154,612,278,1080,319,381,553,424,2845,21,6443,36,1421,83,2538,32,107,5461,406,63,0
2540,01953230,1699,291,305,75761,977,4330,3250,668,711,76,33,69,118,37,500,8035,1015,6165,118,607,481,709,86,8376,5614,161,629,1184,530,2023,1613,196,3489,6351,60,92,85,1291,33,53,18747,818,31,612,576,2267,107,943,1342,286,171,173,251,760,983,667,4755,5262,212,5060,193,140,135,31,2648,864,5708,2921
